date,source_currency,target_currency,exchange_rate_to_target
2018-01-11,EUR,GBP,0.89075
2018-01-11,EUR,HKD,9.4002
2018-01-11,EUR,HRK,7.4538
2018-01-11,EUR,HUF,309.43
2018-01-11,EUR,IDR,16102.18
2018-01-11,EUR,ILS,4.1134
2018-01-11,EUR,INR,76.5335
2018-01-11,EUR,JPY,134.19
2018-01-11,EUR,KRW,1282.33
2018-01-11,EUR,MXN,23.305
2018-01-11,EUR,MYR,4.7905
2018-01-11,EUR,NOK,9.6735
2018-01-11,EUR,NZD,1.6653
2018-01-11,EUR,PHP,60.589
2018-01-11,EUR,PLN,4.1785
2018-01-11,EUR,RON,4.6413
2018-01-11,EUR,RUB,68.465
2018-01-11,EUR,SEK,9.8203
2018-01-11,EUR,SGD,1.6006
2018-01-11,EUR,THB,38.46
2018-01-11,EUR,TRY,4.5648
2018-01-11,EUR,USD,1.2017
2018-01-11,EUR,ZAR,14.9744
2018-01-11,GBP,AUD,1.7155206287
2018-01-11,GBP,BGN,2.1956777996
2018-01-11,GBP,BRL,4.3623912433
2018-01-11,GBP,CAD,1.694414819
2018-01-11,GBP,CHF,1.3175413977
2018-01-11,GBP,CNY,8.7709233792
2018-01-11,GBP,CZK,28.6803255683
2018-01-11,GBP,DKK,8.3608195341
2018-01-11,GBP,EUR,1.1226494527
2018-01-11,GBP,GBP,1.0
2018-01-11,GBP,HKD,10.5531293853
2018-01-11,GBP,HRK,8.3680044906
2018-01-11,GBP,HUF,347.3814201516
2018-01-11,GBP,IDR,18077.103564412
2018-01-11,GBP,ILS,4.6179062588
2018-01-11,GBP,INR,85.9202918889
2018-01-11,GBP,JPY,150.6483300589
2018-01-11,GBP,KRW,1439.6070726916
2018-01-11,GBP,MXN,26.1633454954
2018-01-11,GBP,MYR,5.3780522032
2018-01-11,GBP,NOK,10.8599494808
2018-01-11,GBP,NZD,1.8695481336
2018-01-11,GBP,PHP,68.0202076901
2018-01-11,GBP,PLN,4.6909907381
2018-01-11,GBP,RON,5.2105529049
2018-01-11,GBP,RUB,76.8621947797
2018-01-11,GBP,SEK,11.0247544204
2018-01-11,GBP,SGD,1.796912714
2018-01-11,GBP,THB,43.1770979512
2018-01-11,GBP,TRY,5.1246702217
2018-01-11,GBP,USD,1.3490878473
2018-01-11,GBP,ZAR,16.8110019646
2018-01-11,USD,AUD,1.2716152118
2018-01-11,USD,BGN,1.6275276691
2018-01-11,USD,BRL,3.2335857535
2018-01-11,USD,CAD,1.2559707082
2018-01-11,USD,CHF,0.97661646
2018-01-11,USD,CNY,6.5013730548
2018-01-11,USD,CZK,21.2590496796
2018-01-11,USD,DKK,6.197387035
2018-01-11,USD,EUR,0.8321544479
2018-01-11,USD,GBP,0.7412415744
2018-01-11,USD,HKD,7.8224182408
2018-01-11,USD,HRK,6.2027128235
2018-01-11,USD,HUF,257.493550803
2018-01-11,USD,IDR,13399.5007073313
2018-01-11,USD,ILS,3.4229841059
2018-01-11,USD,INR,63.6876924357
2018-01-11,USD,JPY,111.6668053591
2018-01-11,USD,KRW,1067.0966131314
2018-01-11,USD,MXN,19.3933594075
2018-01-11,USD,MYR,3.9864358825
2018-01-11,USD,NOK,8.0498460514
2018-01-11,USD,NZD,1.385786802
2018-01-11,USD,PHP,50.4194058417
2018-01-11,USD,PLN,3.4771573604
2018-01-11,USD,RON,3.8622784389
2018-01-11,USD,RUB,56.9734542731
2018-01-11,USD,SEK,8.1720063244
2018-01-11,USD,SGD,1.3319464093
2018-01-11,USD,THB,32.0046600649
2018-01-11,USD,TRY,3.7986186236
2018-01-11,USD,USD,1.0
2018-01-11,USD,ZAR,12.4610135641
2018-01-12,EUR,AUD,1.5417
2018-01-12,EUR,BGN,1.9558
2018-01-12,EUR,BRL,3.8959
2018-01-12,EUR,CAD,1.5194
2018-01-12,EUR,CHF,1.1787
2018-01-12,EUR,CNY,7.8417
2018-01-12,EUR,CZK,25.521
2018-01-12,EUR,DKK,7.4487
2018-01-12,EUR,GBP,0.88983
2018-01-12,EUR,HKD,9.4962
2018-01-12,EUR,HRK,7.4454
2018-01-12,EUR,HUF,308.74
2018-01-12,EUR,IDR,16179.71
2018-01-12,EUR,ILS,4.1272
2018-01-12,EUR,INR,77.1915
2018-01-12,EUR,JPY,134.88
2018-01-12,EUR,KRW,1289.54
2018-01-12,EUR,MXN,23.1956
2018-01-12,EUR,MYR,4.8255
2018-01-12,EUR,NOK,9.659
2018-01-12,EUR,NZD,1.6726
2018-01-12,EUR,PHP,61.144
2018-01-12,EUR,PLN,4.1722
2018-01-12,EUR,RON,4.6363
2018-01-12,EUR,RUB,68.7074
2018-01-12,EUR,SEK,9.835
2018-01-12,EUR,SGD,1.6103
2018-01-12,EUR,THB,38.802
2018-01-12,EUR,TRY,4.5587
2018-01-12,EUR,USD,1.2137
2018-01-12,EUR,ZAR,15.0481
2018-01-12,GBP,AUD,1.7325781329
2018-01-12,GBP,BGN,2.1979479226
2018-01-12,GBP,BRL,4.3782520257
2018-01-12,GBP,CAD,1.7075171662
2018-01-12,GBP,CHF,1.3246350426
2018-01-12,GBP,CNY,8.8125821786
2018-01-12,GBP,CZK,28.6807592461
2018-01-12,GBP,DKK,8.3709247834
2018-01-12,GBP,EUR,1.123810166
2018-01-12,GBP,GBP,1.0
2018-01-12,GBP,HKD,10.6719260982
2018-01-12,GBP,HRK,8.3672162098
2018-01-12,GBP,HUF,346.9651506468
2018-01-12,GBP,IDR,18182.9225807177
2018-01-12,GBP,ILS,4.6381893171
2018-01-12,GBP,INR,86.7485924278
2018-01-12,GBP,JPY,151.5795151883
2018-01-12,GBP,KRW,1449.1981614466
2018-01-12,GBP,MXN,26.0674510862
2018-01-12,GBP,MYR,5.422945956
2018-01-12,GBP,NOK,10.8548823933
2018-01-12,GBP,NZD,1.8796848836
2018-01-12,GBP,PHP,68.7142487891
2018-01-12,GBP,PLN,4.6887607745
2018-01-12,GBP,RON,5.2103210726
2018-01-12,GBP,RUB,77.2140745985
2018-01-12,GBP,SEK,11.0526729825
2018-01-12,GBP,SGD,1.8096715103
2018-01-12,GBP,THB,43.6060820606
2018-01-12,GBP,TRY,5.1231134037
2018-01-12,GBP,USD,1.3639683985
2018-01-12,GBP,ZAR,16.9112077588
2018-01-12,USD,AUD,1.270248002
2018-01-12,USD,BGN,1.6114361045
2018-01-12,USD,BRL,3.2099365576
2018-01-12,USD,CAD,1.2518744336
2018-01-12,USD,CHF,0.9711625608
2018-01-12,USD,CNY,6.4609870643
2018-01-12,USD,CZK,21.0274367636
2018-01-12,USD,DKK,6.1371838181
2018-01-12,USD,EUR,0.8239268353
2018-01-12,USD,GBP,0.7331548159
2018-01-12,USD,HKD,7.8241740133
2018-01-12,USD,HRK,6.1344648595
2018-01-12,USD,HUF,254.3791711296
2018-01-12,USD,IDR,13330.8972563236
2018-01-12,USD,ILS,3.4005108346
2018-01-12,USD,INR,63.6001483068
2018-01-12,USD,JPY,111.1312515449
2018-01-12,USD,KRW,1062.4866111889
2018-01-12,USD,MXN,19.1114773008
2018-01-12,USD,MYR,3.9758589437
2018-01-12,USD,NOK,7.9583093021
2018-01-12,USD,NZD,1.3781000247
2018-01-12,USD,PHP,50.3781824174
2018-01-12,USD,PLN,3.4375875422
2018-01-12,USD,RON,3.8199719865
2018-01-12,USD,RUB,56.6098706435
2018-01-12,USD,SEK,8.1033204251
2018-01-12,USD,SGD,1.3267693829
2018-01-12,USD,THB,31.9700090632
2018-01-12,USD,TRY,3.7560352641
2018-01-12,USD,USD,1.0
2018-01-12,USD,ZAR,12.3985334102
2018-01-15,EUR,AUD,1.5434
2018-01-15,EUR,BGN,1.9558
2018-01-15,EUR,BRL,3.9237
2018-01-15,EUR,CAD,1.5263
2018-01-15,EUR,CHF,1.1799
2018-01-15,EUR,CNY,7.904
2018-01-15,EUR,CZK,25.531
2018-01-15,EUR,DKK,7.4496
2018-01-15,EUR,GBP,0.89043
2018-01-15,EUR,HKD,9.605
2018-01-15,EUR,HRK,7.434
2018-01-15,EUR,HUF,308.9
2018-01-15,EUR,IDR,16337.05
2018-01-15,EUR,ILS,4.1737
2018-01-15,EUR,INR,77.9805
2018-01-15,EUR,JPY,135.81
2018-01-15,EUR,KRW,1305.74
2018-01-15,EUR,MXN,23.1195
2018-01-15,EUR,MYR,4.8568
2018-01-15,EUR,NOK,9.6708
2018-01-15,EUR,NZD,1.6828
2018-01-15,EUR,PHP,61.753
2018-01-15,EUR,PLN,4.1686
2018-01-15,EUR,RON,4.6278
2018-01-15,EUR,RUB,69.2832
2018-01-15,EUR,SEK,9.8335
2018-01-15,EUR,SGD,1.6223
2018-01-15,EUR,THB,39.194
2018-01-15,EUR,TRY,4.6442
2018-01-15,EUR,USD,1.2277
2018-01-15,EUR,ZAR,15.1034
2018-01-15,GBP,AUD,1.7333198567
2018-01-15,GBP,BGN,2.1964668756
2018-01-15,GBP,BRL,4.4065226913
2018-01-15,GBP,CAD,1.714115652
2018-01-15,GBP,CHF,1.325090125
2018-01-15,GBP,CNY,8.8766101771
2018-01-15,GBP,CZK,28.6726637692
2018-01-15,GBP,DKK,8.3662949362
2018-01-15,GBP,EUR,1.123052907
2018-01-15,GBP,GBP,1.0
2018-01-15,GBP,HKD,10.786923172
2018-01-15,GBP,HRK,8.3487753108
2018-01-15,GBP,HUF,346.9110429792
2018-01-15,GBP,IDR,18347.3714946711
2018-01-15,GBP,ILS,4.687285918
2018-01-15,GBP,INR,87.5762272161
2018-01-15,GBP,JPY,152.5218153027
2018-01-15,GBP,KRW,1466.4151028155
2018-01-15,GBP,MXN,25.9644216839
2018-01-15,GBP,MYR,5.4544433588
2018-01-15,GBP,NOK,10.8608200532
2018-01-15,GBP,NZD,1.8898734319
2018-01-15,GBP,PHP,69.3518861674
2018-01-15,GBP,PLN,4.6815583482
2018-01-15,GBP,RON,5.1972642431
2018-01-15,GBP,RUB,77.8086991678
2018-01-15,GBP,SEK,11.0435407612
2018-01-15,GBP,SGD,1.8219287311
2018-01-15,GBP,THB,44.0169356378
2018-01-15,GBP,TRY,5.2156823108
2018-01-15,GBP,USD,1.378772054
2018-01-15,GBP,ZAR,16.9619172759
2018-01-15,USD,AUD,1.2571475116
2018-01-15,USD,BGN,1.5930601939
2018-01-15,USD,BRL,3.1959762157
2018-01-15,USD,CAD,1.2432190274
2018-01-15,USD,CHF,0.9610654069
2018-01-15,USD,CNY,6.4380548994
2018-01-15,USD,CZK,20.7957970188
2018-01-15,USD,DKK,6.0679319052
2018-01-15,USD,EUR,0.8145312373
2018-01-15,USD,GBP,0.7252830496
2018-01-15,USD,HKD,7.823572534
2018-01-15,USD,HRK,6.0552252179
2018-01-15,USD,HUF,251.6086991936
2018-01-15,USD,IDR,13307.03754989
2018-01-15,USD,ILS,3.399609025
2018-01-15,USD,INR,63.5175531482
2018-01-15,USD,JPY,110.621487334
2018-01-15,USD,KRW,1063.5660177568
2018-01-15,USD,MXN,18.8315549401
2018-01-15,USD,MYR,3.9560153132
2018-01-15,USD,NOK,7.8771686894
2018-01-15,USD,NZD,1.3706931661
2018-01-15,USD,PHP,50.2997474953
2018-01-15,USD,PLN,3.3954549157
2018-01-15,USD,RON,3.7694876599
2018-01-15,USD,RUB,56.4333306182
2018-01-15,USD,SEK,8.0096929217
2018-01-15,USD,SGD,1.3214140262
2018-01-15,USD,THB,31.9247373137
2018-01-15,USD,TRY,3.7828459721
2018-01-15,USD,USD,1.0
2018-01-15,USD,ZAR,12.302191089
2018-01-16,EUR,AUD,1.5379
2018-01-16,EUR,BGN,1.9558
2018-01-16,EUR,BRL,3.9303
2018-01-16,EUR,CAD,1.5194
2018-01-16,EUR,CHF,1.1795
2018-01-16,EUR,CNY,7.878
2018-01-16,EUR,CZK,25.516
2018-01-16,EUR,DKK,7.4492
2018-01-16,EUR,GBP,0.8886
2018-01-16,EUR,HKD,9.568
2018-01-16,EUR,HRK,7.4235
2018-01-16,EUR,HUF,308.75
2018-01-16,EUR,IDR,16311.76
2018-01-16,EUR,ILS,4.1766
2018-01-16,EUR,INR,78.33
2018-01-16,EUR,JPY,135.4
2018-01-16,EUR,KRW,1302.4
2018-01-16,EUR,MXN,22.9588
2018-01-16,EUR,MYR,4.8491
2018-01-16,EUR,NOK,9.6308
2018-01-16,EUR,NZD,1.6808
2018-01-16,EUR,PHP,61.939
2018-01-16,EUR,PLN,4.1713
2018-01-16,EUR,RON,4.6483
2018-01-16,EUR,RUB,69.0251
2018-01-16,EUR,SEK,9.8228
2018-01-16,EUR,SGD,1.6185
2018-01-16,EUR,THB,39.112
2018-01-16,EUR,TRY,4.6437
2018-01-16,EUR,USD,1.223
2018-01-16,EUR,ZAR,14.997
2018-01-16,GBP,AUD,1.7306999775
2018-01-16,GBP,BGN,2.2009903219
2018-01-16,GBP,BRL,4.4230249831
2018-01-16,GBP,CAD,1.7098807112
2018-01-16,GBP,CHF,1.3273688949
2018-01-16,GBP,CNY,8.8656313302
2018-01-16,GBP,CZK,28.7148323205
2018-01-16,GBP,DKK,8.3830744992
2018-01-16,GBP,EUR,1.1253657439
2018-01-16,GBP,GBP,1.0
2018-01-16,GBP,HKD,10.7674994373
2018-01-16,GBP,HRK,8.3541525996
2018-01-16,GBP,HUF,347.4566734189
2018-01-16,GBP,IDR,18356.695926176
2018-01-16,GBP,ILS,4.7002025658
2018-01-16,GBP,INR,88.1498987171
2018-01-16,GBP,JPY,152.3745217196
2018-01-16,GBP,KRW,1465.6763448121
2018-01-16,GBP,MXN,25.8370470403
2018-01-16,GBP,MYR,5.4570110286
2018-01-16,GBP,NOK,10.838172406
2018-01-16,GBP,NZD,1.8915147423
2018-01-16,GBP,PHP,69.7040288094
2018-01-16,GBP,PLN,4.6942381274
2018-01-16,GBP,RON,5.2310375872
2018-01-16,GBP,RUB,77.678483007
2018-01-16,GBP,SEK,11.0542426289
2018-01-16,GBP,SGD,1.8214044564
2018-01-16,GBP,THB,44.0153049741
2018-01-16,GBP,TRY,5.2258609048
2018-01-16,GBP,USD,1.3763223047
2018-01-16,GBP,ZAR,16.8771100608
2018-01-16,USD,AUD,1.2574816026
2018-01-16,USD,BGN,1.5991823385
2018-01-16,USD,BRL,3.2136549469
2018-01-16,USD,CAD,1.2423548651
2018-01-16,USD,CHF,0.9644317253
2018-01-16,USD,CNY,6.4415372036
2018-01-16,USD,CZK,20.8634505315
2018-01-16,USD,DKK,6.0909239575
2018-01-16,USD,EUR,0.8176614881
2018-01-16,USD,GBP,0.7265739984
2018-01-16,USD,HKD,7.8233851186
2018-01-16,USD,HRK,6.0699100572
2018-01-16,USD,HUF,252.4529844644
2018-01-16,USD,IDR,13337.4979558463
2018-01-16,USD,ILS,3.4150449714
2018-01-16,USD,INR,64.0474243663
2018-01-16,USD,JPY,110.7113654947
2018-01-16,USD,KRW,1064.9223221586
2018-01-16,USD,MXN,18.772526574
2018-01-16,USD,MYR,3.9649223222
2018-01-16,USD,NOK,7.87473426
2018-01-16,USD,NZD,1.3743254293
2018-01-16,USD,PHP,50.6451349141
2018-01-16,USD,PLN,3.4107113655
2018-01-16,USD,RON,3.8007358953
2018-01-16,USD,RUB,56.4391659853
2018-01-16,USD,SEK,8.0317252657
2018-01-16,USD,SGD,1.3233851186
2018-01-16,USD,THB,31.9803761243
2018-01-16,USD,TRY,3.7969746525
2018-01-16,USD,USD,1.0
2018-01-16,USD,ZAR,12.2624693377
2018-01-17,EUR,AUD,1.5314
2018-01-17,EUR,BGN,1.9558
2018-01-17,EUR,BRL,3.9497
2018-01-17,EUR,CAD,1.5185
2018-01-17,EUR,CHF,1.1774
2018-01-17,EUR,CNY,7.8528
2018-01-17,EUR,CZK,25.447
2018-01-17,EUR,DKK,7.4469
2018-01-17,EUR,GBP,0.88568
2018-01-17,EUR,HKD,9.5415
2018-01-17,EUR,HRK,7.4266
2018-01-17,EUR,HUF,308.77
2018-01-17,EUR,IDR,16302.02
2018-01-17,EUR,ILS,4.2171
2018-01-17,EUR,INR,78.011
2018-01-17,EUR,JPY,135.21
2018-01-17,EUR,KRW,1303.65
2018-01-17,EUR,MXN,22.9386
2018-01-17,EUR,MYR,4.834
2018-01-17,EUR,NOK,9.622
2018-01-17,EUR,NZD,1.68
2018-01-17,EUR,PHP,62.017
2018-01-17,EUR,PLN,4.1713
2018-01-17,EUR,RON,4.6571
2018-01-17,EUR,RUB,69.3859
2018-01-17,EUR,SEK,9.8425
2018-01-17,EUR,SGD,1.6153
2018-01-17,EUR,THB,39.001
2018-01-17,EUR,TRY,4.6654
2018-01-17,EUR,USD,1.2203
2018-01-17,EUR,ZAR,15.0524
2018-01-17,GBP,AUD,1.7290669316
2018-01-17,GBP,BGN,2.2082467708
2018-01-17,GBP,BRL,4.4595113359
2018-01-17,GBP,CAD,1.7145018517
2018-01-17,GBP,CHF,1.3293740403
2018-01-17,GBP,CNY,8.8664077319
2018-01-17,GBP,CZK,28.7315960618
2018-01-17,GBP,DKK,8.408115798
2018-01-17,GBP,EUR,1.1290759642
2018-01-17,GBP,GBP,1.0
2018-01-17,GBP,HKD,10.7730783127
2018-01-17,GBP,HRK,8.385195556
2018-01-17,GBP,HUF,348.6247854756
2018-01-17,GBP,IDR,18406.218950411
2018-01-17,GBP,ILS,4.7614262488
2018-01-17,GBP,INR,88.0803450456
2018-01-17,GBP,JPY,152.6623611237
2018-01-17,GBP,KRW,1471.9198807696
2018-01-17,GBP,MXN,25.8994219131
2018-01-17,GBP,MYR,5.4579532111
2018-01-17,GBP,NOK,10.8639689278
2018-01-17,GBP,NZD,1.8968476199
2018-01-17,GBP,PHP,70.0219040737
2018-01-17,GBP,PLN,4.7097145696
2018-01-17,GBP,RON,5.258219673
2018-01-17,GBP,RUB,78.3419519465
2018-01-17,GBP,SEK,11.1129301779
2018-01-17,GBP,SGD,1.823796405
2018-01-17,GBP,THB,44.035091681
2018-01-17,GBP,TRY,5.2675910035
2018-01-17,GBP,USD,1.3778113992
2018-01-17,GBP,ZAR,16.995303044
2018-01-17,USD,AUD,1.2549373105
2018-01-17,USD,BGN,1.6027206425
2018-01-17,USD,BRL,3.2366631156
2018-01-17,USD,CAD,1.2443661395
2018-01-17,USD,CHF,0.9648447103
2018-01-17,USD,CNY,6.4351389003
2018-01-17,USD,CZK,20.8530689175
2018-01-17,USD,DKK,6.1025157748
2018-01-17,USD,EUR,0.819470622
2018-01-17,USD,GBP,0.7257887405
2018-01-17,USD,HKD,7.8189789396
2018-01-17,USD,HRK,6.0858805212
2018-01-17,USD,HUF,253.0279439482
2018-01-17,USD,IDR,13359.0264689011
2018-01-17,USD,ILS,3.4557895599
2018-01-17,USD,INR,63.9277226911
2018-01-17,USD,JPY,110.8006227977
2018-01-17,USD,KRW,1068.3028763419
2018-01-17,USD,MXN,18.7975088093
2018-01-17,USD,MYR,3.9613209866
2018-01-17,USD,NOK,7.8849463247
2018-01-17,USD,NZD,1.3767106449
2018-01-17,USD,PHP,50.8211095632
2018-01-17,USD,PLN,3.4182578055
2018-01-17,USD,RON,3.8163566336
2018-01-17,USD,RUB,56.8597066295
2018-01-17,USD,SEK,8.0656395968
2018-01-17,USD,SGD,1.3236908957
2018-01-17,USD,THB,31.9601737278
2018-01-17,USD,TRY,3.8231582398
2018-01-17,USD,USD,1.0
2018-01-17,USD,ZAR,12.3349995903
2018-01-18,EUR,AUD,1.5311
2018-01-18,EUR,BGN,1.9558
2018-01-18,EUR,BRL,3.9321
2018-01-18,EUR,CAD,1.5229
2018-01-18,EUR,CHF,1.1748
2018-01-18,EUR,CNY,7.8582
2018-01-18,EUR,CZK,25.365
2018-01-18,EUR,DKK,7.4475
2018-01-18,EUR,GBP,0.88208
2018-01-18,EUR,HKD,9.5648
2018-01-18,EUR,HRK,7.4409
2018-01-18,EUR,HUF,308.51
2018-01-18,EUR,IDR,16325.38
2018-01-18,EUR,ILS,4.195
2018-01-18,EUR,INR,78.121
2018-01-18,EUR,JPY,136.07
2018-01-18,EUR,KRW,1306.61
2018-01-18,EUR,MXN,22.8174
2018-01-18,EUR,MYR,4.8396
2018-01-18,EUR,NOK,9.6013
2018-01-18,EUR,NZD,1.6759
2018-01-18,EUR,PHP,62.068
2018-01-18,EUR,PLN,4.1665
2018-01-18,EUR,RON,4.648
2018-01-18,EUR,RUB,69.2126
2018-01-18,EUR,SEK,9.8305
2018-01-18,EUR,SGD,1.6175
2018-01-18,EUR,THB,39.054
2018-01-18,EUR,TRY,4.6374
2018-01-18,EUR,USD,1.2235
2018-01-18,EUR,ZAR,15.0035
2018-01-18,GBP,AUD,1.7357836024
2018-01-18,GBP,BGN,2.2172592055
2018-01-18,GBP,BRL,4.4577589334
2018-01-18,GBP,CAD,1.7264873934
2018-01-18,GBP,CHF,1.3318519862
2018-01-18,GBP,CNY,8.9087157627
2018-01-18,GBP,CZK,28.7558951569
2018-01-18,GBP,DKK,8.4431117359
2018-01-18,GBP,EUR,1.1336840196
2018-01-18,GBP,GBP,1.0
2018-01-18,GBP,HKD,10.8434609106
2018-01-18,GBP,HRK,8.4356294214
2018-01-18,GBP,HUF,349.7528568837
2018-01-18,GBP,IDR,18507.8224197352
2018-01-18,GBP,ILS,4.7558044622
2018-01-18,GBP,INR,88.5645292944
2018-01-18,GBP,JPY,154.2603845456
2018-01-18,GBP,KRW,1481.2828768366
2018-01-18,GBP,MXN,25.8677217486
2018-01-18,GBP,MYR,5.4865771812
2018-01-18,GBP,NOK,10.8848403773
2018-01-18,GBP,NZD,1.8999410484
2018-01-18,GBP,PHP,70.3654997279
2018-01-18,GBP,PLN,4.7234944676
2018-01-18,GBP,RON,5.2693633231
2018-01-18,GBP,RUB,78.4652185743
2018-01-18,GBP,SEK,11.1446807546
2018-01-18,GBP,SGD,1.8337339017
2018-01-18,GBP,THB,44.2748957011
2018-01-18,GBP,TRY,5.2573462724
2018-01-18,GBP,USD,1.387062398
2018-01-18,GBP,ZAR,17.0092281879
2018-01-18,USD,AUD,1.2514098897
2018-01-18,USD,BGN,1.5985288108
2018-01-18,USD,BRL,3.213812832
2018-01-18,USD,CAD,1.2447078055
2018-01-18,USD,CHF,0.9601961586
2018-01-18,USD,CNY,6.4227217
2018-01-18,USD,CZK,20.7315079689
2018-01-18,USD,DKK,6.0870453617
2018-01-18,USD,EUR,0.8173273396
2018-01-18,USD,GBP,0.7209480997
2018-01-18,USD,HKD,7.8175725378
2018-01-18,USD,HRK,6.0816510012
2018-01-18,USD,HUF,252.1536575398
2018-01-18,USD,IDR,13343.179403351
2018-01-18,USD,ILS,3.4286881896
2018-01-18,USD,INR,63.8504290969
2018-01-18,USD,JPY,111.2137310993
2018-01-18,USD,KRW,1067.9280751941
2018-01-18,USD,MXN,18.6492848386
2018-01-18,USD,MYR,3.9555373927
2018-01-18,USD,NOK,7.8474049857
2018-01-18,USD,NZD,1.3697588884
2018-01-18,USD,PHP,50.7298733143
2018-01-18,USD,PLN,3.4053943604
2018-01-18,USD,RON,3.7989374745
2018-01-18,USD,RUB,56.5693502248
2018-01-18,USD,SEK,8.0347364119
2018-01-18,USD,SGD,1.3220269718
2018-01-18,USD,THB,31.9199019207
2018-01-18,USD,TRY,3.7902738047
2018-01-18,USD,USD,1.0
2018-01-18,USD,ZAR,12.2627707397
2018-01-19,EUR,AUD,1.5302
2018-01-19,EUR,BGN,1.9558
2018-01-19,EUR,BRL,3.9312
2018-01-19,EUR,CAD,1.5246
2018-01-19,EUR,CHF,1.1758
2018-01-19,EUR,CNY,7.8481
2018-01-19,EUR,CZK,25.433
2018-01-19,EUR,DKK,7.4454
2018-01-19,EUR,GBP,0.88365
2018-01-19,EUR,HKD,9.5814
2018-01-19,EUR,HRK,7.4352
2018-01-19,EUR,HUF,309.2
2018-01-19,EUR,IDR,16315.69
2018-01-19,EUR,ILS,4.1837
2018-01-19,EUR,INR,78.239
2018-01-19,EUR,JPY,135.54
2018-01-19,EUR,KRW,1306.92
2018-01-19,EUR,MXN,22.8157
2018-01-19,EUR,MYR,4.826
2018-01-19,EUR,NOK,9.6243
2018-01-19,EUR,NZD,1.6831
2018-01-19,EUR,PHP,62.138
2018-01-19,EUR,PLN,4.1716
2018-01-19,EUR,RON,4.6594
2018-01-19,EUR,RUB,69.3324
2018-01-19,EUR,SEK,9.8333
2018-01-19,EUR,SGD,1.6178
2018-01-19,EUR,THB,39.069
2018-01-19,EUR,TRY,4.6557
2018-01-19,EUR,USD,1.2255
2018-01-19,EUR,ZAR,14.9553
2018-01-19,GBP,AUD,1.7316810955
2018-01-19,GBP,BGN,2.2133197533
2018-01-19,GBP,BRL,4.4488202343
2018-01-19,GBP,CAD,1.7253437447
2018-01-19,GBP,CHF,1.3306173259
2018-01-19,GBP,CNY,8.8814575907
2018-01-19,GBP,CZK,28.7817574832
2018-01-19,GBP,DKK,8.4257341708
2018-01-19,GBP,EUR,1.1316697788
2018-01-19,GBP,GBP,1.0
2018-01-19,GBP,HKD,10.8429808182
2018-01-19,GBP,HRK,8.414191139
2018-01-19,GBP,HUF,349.9122955921
2018-01-19,GBP,IDR,18463.9732925932
2018-01-19,GBP,ILS,4.7345668534
2018-01-19,GBP,INR,88.5407118203
2018-01-19,GBP,JPY,153.3865218129
2018-01-19,GBP,KRW,1479.0018672551
2018-01-19,GBP,MXN,25.8198381712
2018-01-19,GBP,MYR,5.4614383523
2018-01-19,GBP,NOK,10.8915294517
2018-01-19,GBP,NZD,1.9047134046
2018-01-19,GBP,PHP,70.3196967125
2018-01-19,GBP,PLN,4.7208736491
2018-01-19,GBP,RON,5.2729021671
2018-01-19,GBP,RUB,78.4613817688
2018-01-19,GBP,SEK,11.1280484355
2018-01-19,GBP,SGD,1.8308153681
2018-01-19,GBP,THB,44.2132065863
2018-01-19,GBP,TRY,5.268714989
2018-01-19,GBP,USD,1.3868613139
2018-01-19,GBP,ZAR,16.9244610423
2018-01-19,USD,AUD,1.2486332109
2018-01-19,USD,BGN,1.5959200326
2018-01-19,USD,BRL,3.2078335373
2018-01-19,USD,CAD,1.2440636475
2018-01-19,USD,CHF,0.9594451244
2018-01-19,USD,CNY,6.403998368
2018-01-19,USD,CZK,20.7531619747
2018-01-19,USD,DKK,6.0753977968
2018-01-19,USD,EUR,0.8159934721
2018-01-19,USD,GBP,0.7210526316
2018-01-19,USD,HKD,7.8183598531
2018-01-19,USD,HRK,6.0670746634
2018-01-19,USD,HUF,252.3051815585
2018-01-19,USD,IDR,13313.4965320277
2018-01-19,USD,ILS,3.413871889
2018-01-19,USD,INR,63.8425132599
2018-01-19,USD,JPY,110.599755202
2018-01-19,USD,KRW,1066.4381884945
2018-01-19,USD,MXN,18.6174622603
2018-01-19,USD,MYR,3.9379844961
2018-01-19,USD,NOK,7.8533659731
2018-01-19,USD,NZD,1.3733986128
2018-01-19,USD,PHP,50.7042023664
2018-01-19,USD,PLN,3.403998368
2018-01-19,USD,RON,3.8020399837
2018-01-19,USD,RUB,56.5747858017
2018-01-19,USD,SEK,8.0239086087
2018-01-19,USD,SGD,1.3201142391
2018-01-19,USD,THB,31.8800489596
2018-01-19,USD,TRY,3.7990208078
2018-01-19,USD,USD,1.0
2018-01-19,USD,ZAR,12.2034271726
2018-01-22,EUR,AUD,1.5287
2018-01-22,EUR,BGN,1.9558
2018-01-22,EUR,BRL,3.9083
2018-01-22,EUR,CAD,1.527
2018-01-22,EUR,CHF,1.1764
2018-01-22,EUR,CNY,7.8374
2018-01-22,EUR,CZK,25.399
2018-01-22,EUR,DKK,7.4442
2018-01-22,EUR,GBP,0.88085
2018-01-22,EUR,HKD,9.5689
2018-01-22,EUR,HRK,7.4355
2018-01-22,EUR,HUF,309.65
2018-01-22,EUR,IDR,16341.51
2018-01-22,EUR,ILS,4.1856
2018-01-22,EUR,INR,78.2225
2018-01-22,EUR,JPY,135.66
2018-01-22,EUR,KRW,1309.98
